UNIQUEID,wgs_xF,wgs_yF,PERS106,exp5nrm,exp3nrm,rough_1k,prad_sw_di,etpt_5,mind_yr_av,prec_winte,tave_sprin
Z0803020202181462,-106.521229,37.17352,0,78,81,21.57878494,-5846,76,-237,90.33333333,-8.666666667
Z0803020202187133,-106.070747,37.178448,0,-13,-12,5.657068729,-5956,90,-1224.416667,14.66666667,49.33333333
Z0803020202187874,-106.23968,37.176765,1,-14,-15,48.27693939,-5916,89,-988.1666667,37,39
Z0803020202188377,-106.125071,37.042738,1,-41,-16,13.66485977,-5981,89,-1124.333333,21,45.66666667
Z0803020202188804,-106.236758,36.996556,0,91,41,19.28230286,-5921,87,-821.75,51.66666667,28.33333333
Z0803020203785261,-106.870227,39.826709,0,117,80,35.32289505,-6252,82,-770.5833333,47,7.666666667
Z0803020203788337,-107.042661,39.733716,1,25,130,114.9238129,-6047,90,-1087.916667,34,44.66666667
Z0803020203790379,-107.046712,39.868883,0,-49,-43,44.5764122,-5965,79,-703.75,53.33333333,-10
Z0803020204980697,-105.761681,39.97452,0,-174,-147,51.69439697,-6138,83,-847.1666667,30.33333333,12.33333333
Z0803020204980940,-105.763773,40.154735,0,190,230,90.5398941,-5916,64,-545.3333333,40.33333333,-24.66666667
Z0803020204981277,-105.934934,39.793072,0,289,377,100.4769135,-6076,6,-182.75,57.66666667,-50
Z0803020204981900,-106.110797,39.836662,0,191,188,100.7119904,-6161,71,-631.75,45.66666667,-18
Z0803020204985871,-106.374736,40.176105,0,31,33,32.23826981,-6200,85,-1035.75,24.33333333,23
Z0803020204987154,-105.882918,40.288993,0,-61,-1,29.96920395,-6079,78,-737.5,36,-3.666666667
Z0803020204987420,-106.060057,40.332534,0,-75,-24,38.70462418,-6100,78,-781.5833333,34.33333333,-5
Z0803020204988402,-106.230092,39.970514,0,-73,-53,18.5371151,-6166,85,-1007.333333,27.33333333,22
Z0803020204988973,-105.884669,40.424135,0,362,389,91.61985016,-6056,0,-214.75,48,-51.66666667
Z0803020204989201,-105.936688,39.928261,0,-74,-141,75.3433075,-6289,73,-629.8333333,38.33333333,-9.333333333
Z0803020204989597,-106.090028,39.999017,0,-95,-43,53.60969925,-6134,84,-976.4166667,29.33333333,18
Z0803020204990129,-106.354348,40.329571,0,30,0,70.5765152,-6068,66,-652.4166667,44.66666667,-26.33333333
Z0803020204990930,-106.406619,40.013555,0,-4,-12,42.56609726,-6190,86,-1050.916667,24,29.33333333
Z0803020205180826,-107.134995,38.921298,0,192,30,95.32397461,-6174,66,-578.4166667,49,-31.33333333
Z0803020205182913,-106.67557,39.018859,0,-70,-114,34.46033478,-5972,55,-477.5833333,57.66666667,-44.33333333
Z0803020205184242,-107.341916,38.196544,0,266,239,78.33181,-5949,65,-484.0833333,62,-31.66666667
Z0803020205184340,-107.440232,38.752972,0,-274,-241,38.49305344,-5938,83,-923.3333333,33,11
Z0803020205187089,-107.130716,38.741612,0,-114,-137,26.25397301,-6237,73,-649.9166667,44,-19
Z0803020205187992,-106.95909,38.834485,0,-26,-99,78.42557526,-6138,74,-645.75,47,-13.33333333
Z0803020205189660,-107.480949,38.265698,0,166,123,29.24079514,-6000,72,-568.0833333,52.66666667,-21.66666667
Z0803020205380835,-107.378296,37.565123,0,-278,-255,151.3495178,-5831,80,-601.4166667,63.66666667,0.666666667
Z0803020205387639,-107.33765,38.061176,0,37,-3,55.59557724,-5952,73,-591.9166667,53.66666667,-17.66666667
Z0803020205389037,-107.261091,37.432058,0,80,121,83.6364975,-5825,86,-810.8333333,58,21.33333333
Z0803020205390484,-107.331564,37.881289,0,371,343,59.85861969,-6139,0,109.8333333,93.66666667,-58.66666667
Z0803020205780282,-106.00586,40.648309,0,-106,-35,41.33535767,-6169,79,-825.75,28,-0.666666667
Z0803020205781229,-106.657332,40.68589,0,-33,-114,109.6246109,-6030,60,-638.3333333,42.33333333,-33.33333333
Z0803020205781643,-106.182486,40.601647,0,-26,-31,15.22643566,-6216,82,-989.3333333,21.33333333,10
Z0803020205784742,-106.30504,40.825536,0,-1,4,10.29933834,-6217,85,-1043.166667,20.33333333,17.66666667
Z0803020205786360,-106.602536,40.866735,0,-62,-29,44.82051849,-6235,78,-816.4166667,28.66666667,-7.666666667
Z0803020205787624,-106.32571,40.672159,0,-22,-10,1.799101949,-6205,84,-1038,18.66666667,14.33333333
Z0803020205789403,-106.180139,40.466576,0,-1,4,13.05340576,-6195,82,-946.8333333,24,6.666666667
Z0803020207985264,-106.758979,37.711006,0,191,152,70.28707123,-5877,76,-388.25,81.66666667,-9
Z0803020207987252,-106.930248,37.75334,0,-116,-177,67.21251678,-6031,73,-396.1666667,80,-14.33333333
Z0803020207987411,-106.811345,37.529939,0,-278,-293,115.2571716,-6017,83,-562.8333333,112,18
Z0803020207988969,-106.925632,37.57321,0,-70,-74,76.68262482,-6030,59,-143.8333333,94.66666667,-31.66666667
Z0803020209786455,-106.620821,39.154817,0,-21,-74,122.2043228,-5910,12,-219.5,63.33333333,-56.33333333
Z0803020209790853,-106.506086,39.201409,0,40,-84,172.539032,-6000,28,-232.25,59.66666667,-51
Z0803020210783287,-106.703843,40.189621,0,119,105,42.1062851,-6238,72,-663.6666667,46.66666667,-17.66666667
Z0803020210784939,-106.774429,40.639091,0,-10,-64,40.83237457,-6170,72,-721.5833333,39,-20.33333333
Z0803020210785220,-106.993541,40.049882,0,26,48,17.03175926,-6186,77,-661.9166667,52,-12.66666667
Z0803020210785337,-107.25627,40.900932,0,130,72,39.07209015,-6285,82,-880.8333333,32.33333333,9
Z0803020210785827,-106.779301,40.819203,0,-128,-90,56.0907135,-6173,82,-852,30.33333333,3.333333333
Z0803020210791103,-106.824975,40.323012,0,-146,-147,23.07066727,-6208,88,-963.5,40.33333333,38.66666667
Z0803020210983308,-106.724584,38.180129,0,-81,-46,9.995245934,-6013,83,-950.9166667,30.66666667,14
Z0803020210984183,-106.599418,38.20918,0,-64,-89,54.02162933,-6150,81,-801.75,37,6
Z0803020210985296,-106.478249,37.84992,0,-41,-110,41.99218369,-6146,81,-669.4166667,53,11.33333333
Z0803020210990385,-106.766541,38.02616,0,-6,-13,41.53447723,-6105,74,-510.5,58.66666667,-11.33333333
Z0803020210991065,-106.427474,38.166095,0,-56,-92,13.89934921,-5969,87,-1091.916667,22,32.66666667
Z0803020300381175,-105.566877,37.587486,1,-173,-165,59.66270447,-6086,88,-1141.166667,10.33333333,44.66666667
Z0803020300381974,-106.017458,37.404259,0,-1,0,0.908767641,-5974,91,-1311.666667,8,51.66666667
Z0803020300383131,-105.545355,37.740878,0,-42,-19,16.5340519,-5972,91,-1326.75,7,54
Z0803020300389519,-105.870902,37.43247,0,0,0,0.408371985,-5974,91,-1311.833333,6,50.66666667
Z0803020300390595,-105.850033,37.58585,0,0,0,0.140705287,-5987,91,-1354.833333,5,55.33333333
Z0803020302180291,-105.90072,37.089725,0,-18,-4,1.374221563,-5946,91,-1294.916667,11.33333333,53
Z0803020302181561,-106.353922,37.265685,0,-40,-46,5.268890858,-5942,88,-748.5,62,31.33333333
Z0803020302185576,-106.350698,37.085442,0,202,129,22.58741951,-5934,83,-522.5,74.33333333,12.33333333
Z0803020302187467,-106.46752,37.309299,0,29,60,107.4184723,-5876,85,-558.5833333,78.33333333,28.33333333
Z0803020302188949,-106.635738,37.262092,0,-134,-119,68.43746185,-6045,78,-234.1666667,96.33333333,-1
Z0803020302190900,-106.184788,37.267499,0,-28,-13,3.44104743,-5966,90,-1166.166667,18.66666667,48
Z0803020303780941,-106.569935,39.470846,0,-123,-174,97.28501129,-6066,43,-388.8333333,60.33333333,-45.66666667
Z0803020303783800,-106.71233,39.585993,0,-140,-122,30.41924477,-6175,87,-961.9166667,39,28.33333333
Z0803020303784097,-107.038724,39.598733,1,129,160,35.13833618,-6058,87,-923.1666667,45,25
Z0803020303785511,-106.401075,39.743368,0,-22,4,40.0588913,-5999,62,-573.6666667,55,-31.33333333
Z0803020303788970,-106.521758,39.922124,1,-171,-156,30.08727455,-6177,88,-1072.916667,24.33333333,38
Z0803020303790139,-106.518703,39.786866,0,-220,-137,92.86009979,-5993,84,-874.5,44,8.333333333
Z0803020303790995,-106.429042,39.40105,0,-152,-50,56.41049576,-6383,75,-707.1666667,41.33333333,-9.333333333
Z0803020304980394,-105.882251,40.243943,0,29,41,81.06454468,-6146,81,-832.6666667,35.33333333,6
Z0803020304983502,-105.760174,39.839353,0,-455,-481,87.76378632,-6309,66,-508,38.33333333,-23.33333333
Z0803020304984361,-106.058021,40.197361,0,10,62,26.16087532,-6254,74,-677.8333333,39.33333333,-10.33333333
Z0803020305182187,-106.666155,38.613447,0,-134,-163,40.45418549,-5900,78,-726.6666667,43,-12.66666667
Z0803020305182783,-106.492797,38.570758,0,203,193,63.05702591,-5961,75,-660.6666667,43.33333333,-18.66666667
Z0803020305182865,-106.662883,38.478403,0,-62,-70,25.82465363,-6004,87,-1093.916667,24.33333333,23
Z0803020305184360,-107.11595,38.290875,0,-136,-89,33.43575287,-5952,87,-1148.166667,15.66666667,24.66666667
Z0803020305184509,-106.495992,38.750584,0,109,197,75.04181671,-6037,66,-556.75,48.66666667,-31.33333333
Z0803020305185489,-106.375388,38.437121,0,-111,-154,67.98137665,-5951,85,-1007.666667,27.33333333,17
Z0803020305185691,-107.077156,38.922252,0,-207,-224,103.6945267,-6053,69,-639.25,47,-27
Z0803020305188299,-107.294453,38.512787,0,-165,-87,59.16344452,-5992,87,-1110.75,22.66666667,31.66666667
Z0803020305188624,-106.378934,38.617267,0,196,240,100.9861984,-6031,41,-289.9166667,56,-46.33333333
Z0803020305189307,-107.41366,38.645788,0,218,114,58.9985466,-5975,64,-543.25,56,-35.33333333
Z0803020305190603,-106.788497,38.927013,0,-106,-61,54.35834885,-5884,55,-481.9166667,58,-44.33333333
Z0803020305382964,-107.500423,37.832748,0,40,7,75.50280762,-5894,26,-85.58333333,89.66666667,-50.33333333
Z0803020305386214,-107.167737,38.109706,0,105,35,20.03104591,-6037,43,-216.9166667,77,-45.66666667
Z0803020305388017,-107.016306,37.99527,0,170,206,94.38911438,-5987,45,-174.9166667,79.66666667,-42.33333333
Z0803020305391153,-107.205847,37.478074,0,-117,-134,55.57442474,-5914,89,-951.8333333,38,42
Z0803020305784167,-106.47393,40.418116,0,-29,-43,28.36856079,-6230,81,-884.8333333,27,4.333333333
Z0803020305785255,-106.723465,40.955159,0,218,246,42.92498016,-6160,52,-595.75,42,-41
Z0803020305790669,-106.425609,40.914134,0,37,-38,33.31222916,-6200,76,-828.0833333,27.66666667,-12
Z0803020307980834,-107.041267,37.661296,0,135,233,35.6667099,-6126,74,-395.6666667,85.66666667,-12
Z0803020307983996,-106.761157,37.80105,0,3,-19,26.98914719,-6023,75,-422,74.66666667,-10.66666667
Z0803020307984530,-107.05948,37.498861,0,-114,-98,69.56596375,-6153,69,-231.3333333,99.66666667,-17
Z0803020307985895,-106.757935,37.665825,0,323,294,41.04801178,-5936,71,-277.25,86,-18.66666667
Z0803020307987542,-106.922173,37.43807,0,-219,-151,60.04163361,-5836,85,-766.75,73,27.66666667
Z0803020307989590,-106.753807,37.485709,0,-177,-202,50.02546692,-5868,83,-453.5833333,112.3333333,12
Z0803020309781016,-106.619859,39.109778,0,-222,-227,64.05438232,-6031,65,-540.9166667,53.33333333,-35.66666667
Z0803020309781679,-107.029566,39.283562,0,-112,-71,21.74547577,-6122,87,-906.1666667,42.33333333,31.33333333
Z0803020309781965,-107.37709,39.276991,0,180,142,34.07327652,-6222,68,-612.25,48.33333333,-27.66666667
Z0803020309785890,-106.909866,39.15032,0,97,236,174.2879639,-6126,62,-538.25,55,-36.66666667
Z0803020309790478,-106.769612,39.089616,0,135,96,85.78202057,-6184,53,-436.0833333,59,-45
Z0803020310580870,-106.322848,37.41921,0,-143,-148,19.41687965,-5864,88,-906.6666667,46.33333333,37.33333333
Z0803020310583662,-106.473678,37.62469,1,31,27,44.20413208,-6057,87,-966.5,38.33333333,40
Z0803020310585350,-106.133831,37.628532,0,0,0,0.954309762,-5986,91,-1342.333333,7,54.66666667
Z0803020310780039,-107.413062,40.312251,0,-150,-90,22.07021904,-6179,89,-987.3333333,40.33333333,44.66666667
Z0803020310783167,-106.994856,40.094975,0,-90,-64,30.93717384,-6214,83,-794.3333333,45.66666667,8.666666667
Z0803020310784099,-107.419502,40.492274,0,-4,8,27.11882591,-6185,90,-1052.75,33.66666667,47.66666667
Z0803020310784409,-107.123344,40.453058,0,91,69,44.16698837,-6192,87,-948.6666667,42.66666667,31.33333333
Z0803020310785423,-106.944759,40.411206,0,26,30,23.86616516,-6228,88,-948.75,44.33333333,33.66666667
Z0803020310788730,-106.769707,40.458989,0,188,200,55.66797256,-6270,82,-869.5,34.66666667,15
Z0803020310790323,-107.251658,40.76583,0,11,-53,57.30802536,-5982,82,-818.6666667,38.33333333,-0.666666667
Z0803020310791008,-106.950415,40.591229,0,-81,-70,11.29251099,-6235,88,-960.3333333,42,36
Z0803020310980928,-105.800719,38.262075,0,437,344,71.52671051,-5911,76,-549.25,33.33333333,-13.66666667
Z0803020310982835,-106.998004,38.157772,0,-4,-4,11.04478931,-5971,79,-729.0833333,41.33333333,-6
Z0803020310984723,-106.539697,38.074428,0,-69,-46,28.09471703,-6018,86,-1013.75,27,28.33333333
Z0803020310985564,-105.798721,38.081927,0,-91,-35,8.669487,-6001,91,-1321.833333,7.666666667,58
Z0803020310985709,-106.13589,37.763708,0,0,0,0.720830023,-6003,91,-1355.166667,5.666666667,56.33333333
Z0803020310986698,-105.684238,38.037431,0,130,224,107.5125885,-5722,86,-988.6666667,19.33333333,19.66666667
Z0803020310990815,-105.969144,38.035583,0,-1,0,0.50211674,-6021,91,-1364.75,7,59.66666667
Z0803020310991034,-106.71592,38.297408,0,167,114,32.54354477,-5860,78,-692.0833333,44.66666667,-8.333333333
Z0803020311187788,-107.88167,37.707236,0,183,157,52.66948318,-6006,52,-252.4166667,85.33333333,-40
Z0803020311190370,-107.494404,37.652669,0,211,216,78.16637421,-5891,29,-63.5,95,-49
Z0803020311781764,-106.225975,39.745304,0,-249,-337,153.9895935,-6132,72,-636.25,44,-13
Z0803020311781789,-106.103657,39.386129,0,-49,-168,90.6893158,-6062,36,-348.75,49.66666667,-44
Z0803020400381045,-105.5106,37.632955,0,280,158,89.11589813,-6145,69,-347.3333333,42,-13.33333333
Z0803020400386574,-105.964445,37.675103,0,0,0,0.460566193,-5995,91,-1354.833333,5,56
Z0803020400389741,-105.985101,37.521707,0,0,0,0.50211674,-5980,91,-1328.333333,6.333333333,53
Z0803020402184943,-106.634867,37.217101,0,77,130,58.4042511,-5842,72,-172.4166667,96,-14
Z0803020402185113,-106.296762,37.221248,0,-18,-43,15.59905148,-5916,88,-872.5833333,50,34.66666667
Z0803020402186239,-105.732822,37.181023,0,-45,-21,9.462824821,-5946,91,-1366.833333,8,59.66666667
Z0803020402187204,-106.46487,37.174294,0,32,42,94.06024933,-5849,81,-443.3333333,82.66666667,13.66666667
Z0803020402187767,-106.582152,37.39809,0,131,146,50.92222595,-5688,73,-219.25,90,-14
Z0803020403782405,-106.341906,39.698972,0,234,225,92.70430756,-6057,55,-486.25,57.66666667,-36.33333333
Z0803020403785590,-106.224487,39.655228,0,195,124,89.34186554,-6060,6,-204.5833333,61.33333333,-51
Z0803020403786127,-106.51579,39.651811,0,-145,-96,62.79670715,-5916,87,-967.6666667,42.33333333,21.33333333
Z0803020403787361,-106.396118,39.518006,0,-288,-287,77.72366333,-6350,84,-896.5833333,41.33333333,15.33333333
Z0803020403787782,-106.861725,39.51158,0,97,152,88.2105484,-5840,81,-751.6666667,49,-4.666666667
Z0803020403790229,-106.688371,39.559331,0,59,41,28.301157,-6254,77,-678.4166667,48.66666667,-6.666666667
Z0803020404980781,-106.176954,40.286358,0,4,57,48.10293579,-6093,77,-777.3333333,36,-9
Z0803020404981281,-105.728815,40.181971,0,280,328,57.49541092,-6196,12,-215.5833333,45.66666667,-48
Z0803020404982986,-106.590713,40.371498,0,-3,17,30.36478615,-6106,82,-866.4166667,32,3.333333333
Z0803020404983040,-105.824099,40.2894,0,-3,17,75.12716675,-6111,74,-668.5,36,-11
Z0803020404983819,-105.70319,39.974916,0,90,23,86.86143494,-6152,35,-272.3333333,46.33333333,-41
Z0803020404985158,-105.998556,40.153013,0,-29,-47,32.10521698,-6198,83,-960.3333333,28.33333333,17.33333333
Z0803020404988619,-106.468087,40.147932,0,-80,-55,11.79828358,-6185,86,-1034.25,25.66666667,25
Z0803020405181560,-107.411854,38.600449,0,194,114,18.18060684,-6042,72,-642.5833333,48,-23.66666667
Z0803020405181583,-107.412081,38.258125,0,-159,-180,58.33437347,-6003,79,-732,39.33333333,-4.666666667
Z0803020405182050,-107.023105,39.058426,0,180,166,70.33431244,-6191,29,-277,65,-54
Z0803020405182411,-106.779704,38.566745,0,21,20,34.45747375,-6007,83,-898.1666667,35,5
Z0803020405183453,-106.980911,38.770908,0,36,19,44.41032028,-6056,75,-684.5,47.33333333,-21.33333333
Z0803020405183930,-107.24279,38.693931,0,-195,-266,112.6934967,-5735,74,-714,44.33333333,-21
Z0803020405186402,-106.613313,38.839629,0,151,146,86.7012558,-5851,70,-622.0833333,48.66666667,-28.66666667
Z0803020405186528,-106.442168,38.886887,0,51,97,69.08461761,-5806,62,-546.5,49.33333333,-36.66666667
Z0803020405187862,-107.066343,38.561954,0,-39,-41,119.5741959,-5934,84,-977.75,30.33333333,8
Z0803020405187949,-106.898052,38.70016,0,319,251,65.30213928,-6129,76,-695,45.33333333,-13.33333333
Z0803020405188387,-107.347393,39.079367,0,-83,1,51.26252747,-6115,86,-851.5833333,46.66666667,34.33333333
Z0803020405188763,-107.40604,38.420485,0,-32,-95,36.9311409,-6075,85,-1000.166667,27.66666667,19
Z0803020405189108,-107.114643,38.245807,0,-58,-55,29.15339279,-6090,84,-1016.333333,22,14
Z0803020405189383,-106.950567,38.51902,0,-78,-70,24.2642765,-6074,87,-1149.75,19,26
Z0803020405380104,-107.157112,37.749369,0,-206,-236,74.28668976,-6215,76,-573.9166667,57,-6
Z0803020405380161,-107.442206,37.788932,0,225,148,102.8528748,-5938,17,9.416666667,92.66666667,-52
Z0803020405384294,-107.204595,37.433144,0,-58,-59,46.30830002,-5868,90,-1018.25,38,49.66666667
Z0803020405388142,-107.446668,37.924007,0,9,25,158.4644012,-5550,64,-399.75,71.33333333,-31
Z0803020405390075,-107.109458,38.065701,0,-40,51,39.13109207,-5771,79,-735.5,43,-7.666666667
Z0803020405780159,-106.1234,40.602237,0,7,5,7.504449844,-6215,82,-942.6666667,24,7
Z0803020405783465,-105.979832,40.48643,0,-44,-6,43.05801773,-6291,73,-704.75,34.33333333,-12
Z0803020405790675,-106.298913,40.51031,0,-25,-32,6.450080395,-6201,82,-971,22,8.333333333
Z0803020407980817,-106.820115,37.890283,0,-101,-126,25.90691185,-5855,71,-401.5833333,73.33333333,-20.66666667
Z0803020407987251,-106.99068,37.887548,0,185,291,125.6923523,-5790,57,-264.6666667,80.66666667,-35.66666667
Z0803020409786619,-106.90638,39.015342,0,325,445,97.39050293,-6058,0,-123.1666667,69.33333333,-62
Z0803020409787263,-107.317722,39.232808,0,122,152,134.6937256,-5781,74,-764.0833333,39,-18.66666667
Z0803020409788835,-106.856894,39.331522,0,167,130,45.12080765,-6136,80,-736.0833333,47,-5
Z0803020410580884,-106.131785,37.493354,0,-11,-6,1.06912601,-5979,91,-1321.333333,8.333333333,54
Z0803020410780077,-107.084326,40.336662,0,-25,-32,21.12325478,-6181,89,-983.25,43,39.33333333
Z0803020410783903,-106.719966,40.820103,0,218,126,58.80924225,-6158,61,-656.0833333,40.66666667,-33.66666667
Z0803020410784324,-106.89389,40.682268,0,186,164,24.41249084,-6209,82,-846.0833333,34.66666667,4.666666667
Z0803020410784468,-107.021718,40.99535,0,-97,-43,39.51036072,-6204,87,-1031.166667,27,26
Z0803020410785262,-107.065749,40.499142,0,0,54,53.668396,-6087,90,-1033,41,43.66666667
Z0803020410788497,-107.016243,40.815294,0,84,126,51.94869232,-6081,84,-914.5,34,7.333333333
Z0803020410788616,-106.645226,40.190595,0,8,-27,41.4736824,-6221,68,-620.5,48.66666667,-24.33333333
Z0803020410980384,-106.65979,38.343274,0,-237,-229,21.02584076,-6066,85,-1006.25,27,19
Z0803020410980891,-105.934619,38.008824,0,-1,0,0.491955489,-6020,91,-1375.75,6.666666667,60
Z0803020410983860,-106.994741,38.022294,0,-69,-47,63.90755844,-6083,68,-428.0833333,64,-22.33333333
Z0803020410984047,-106.942126,38.203776,0,-13,0,19.01746941,-6021,77,-678.5833333,45,-10.66666667
Z0803020410985707,-106.535931,37.894351,0,220,265,43.29307556,-5941,67,-294.9166667,70,-24.66666667
Z0803020410986203,-105.913854,38.171215,0,-21,-6,2.427202702,-6022,91,-1316.75,8.666666667,56.66666667
Z0803020410986283,-106.709601,38.027146,0,-71,-37,38.87103271,-5905,81,-754.5,45.33333333,4.666666667
Z0803020410987228,-105.626973,37.992776,0,130,42,211.7407074,-5792,77,-559.0833333,32.33333333,-6.333333333
Z0803020410987677,-106.37048,38.166765,1,23,-10,37.60659027,-5970,87,-1045.166667,24.33333333,26.66666667
Z0803020410988403,-105.797259,37.946744,0,-2,-1,1.148384929,-6010,92,-1382.5,6,61.33333333
Z0803020410988931,-106.084399,38.124856,1,119,145,81.56121063,-5828,90,-1207.333333,12.66666667,43
Z0803020410990600,-106.199964,38.213685,0,68,69,43.44155502,-5889,84,-906.3333333,29,11
Z0803020410990927,-106.029916,38.305449,0,-123,-105,24.64318848,-6039,87,-1122.833333,13.66666667,37.66666667
Z0803020411184620,-107.610812,37.740259,0,287,366,126.0274734,-5648,22,-71.41666667,92.66666667,-51
Z0803020411788010,-106.049655,39.656939,0,95,136,87.9039917,-5766,73,-678.3333333,41.66666667,-17
Z0803020411788234,-106.344248,39.834508,0,-40,2,41.20144653,-6249,76,-683.0833333,45,-8.333333333
Z0803020411788861,-106.226786,39.79039,0,-82,-99,38.96670532,-6268,78,-719.25,40.66666667,-3.333333333
Z0803020411790277,-105.932413,39.612816,0,-237,-166,58.17971039,-6040,76,-707.5833333,33.33333333,-10.66666667
